ts_code,name,industry,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,seal_amount
000070.SZ,特发信息,通信设备,20260212,U,19.5,19.5,15.96,1,158222239.0,92500,100403,158222239.0
000533.SZ,顺钠股份,电气设备,20260212,U,12.01,12.01,9.83,0,181546582.0,101721,101721,181546582.0
000628.SZ,高新发展,建筑工程,20260212,U,55.85,55.85,45.69,15,24986005.0,130654,141018,24986005.0
000767.SZ,晋控电力,火力发电,20260212,U,3.62,3.62,2.96,0,83420004.0,100751,100751,83420004.0
000833.SZ,粤桂股份,综合类,20260212,U,22.46,22.46,18.38,2,18896473.0,95315,102157,18896473.0
000962.SZ,东方钽业,小金属,20260212,U,48.99,48.99,40.09,2,10042950.0,134524,144409,10042950.0
001896.SZ,豫能控股,火力发电,20260212,U,8.29,8.29,6.79,0,453123963.0,92500,92500,453123963.0
002080.SZ,中材科技,玻璃,20260212,U,49.87,49.87,40.81,4,69005418.0,133303,134900,69005418.0
002131.SZ,利欧股份,互联网,20260212,U,9.08,9.08,7.43,0,790230130.0,135436,135436,790230130.0
002208.SZ,合肥城建,区域地产,20260212,U,15.58,15.58,12.74,0,224010486.0,144848,144848,224010486.0
002248.SZ,华东数控,机床制造,20260212,U,14.01,14.01,11.47,2,67986242.0,93224,95200,67986242.0
002272.SZ,川润股份,机械基件,20260212,U,18.12,18.12,14.82,0,188564892.0,93000,93000,188564892.0
002323.SZ,雅博股份,建筑工程,20260212,U,2.62,2.62,2.14,0,105713512.0,93712,93712,105713512.0
002364.SZ,中恒电气,电气设备,20260212,U,34.97,34.97,28.61,0,98368476.0,110812,110812,98368476.0
002378.SZ,章源钨业,小金属,20260212,U,30.4,30.4,24.88,13,55510704.0,94142,140218,55510704.0
002478.SZ,常宝股份,钢加工,20260212,U,11.31,11.31,9.25,0,14815885.0,103736,103736,14815885.0
002498.SZ,汉缆股份,电气设备,20260212,U,6.15,6.15,5.03,3,15767370.0,105118,145218,15767370.0
002518.SZ,科士达,电气设备,20260212,U,55.8,55.8,45.66,0,126614552.0,111530,111530,126614552.0
002520.SZ,日发精机,机床制造,20260212,U,6.71,6.71,5.49,2,46229491.0,100636,103912,46229491.0
002796.SZ,世嘉科技,通信设备,20260212,U,48.4,48.4,39.6,0,85894608.0,133006,133006,85894608.0
002824.SZ,和胜股份,铝,20260212,U,24.9,24.9,20.38,0,115825288.0,100803,100803,115825288.0
002837.SZ,英维克,专用机械,20260212,U,109.45,109.45,89.55,4,215512522.0,94139,111524,215512522.0
002842.SZ,翔鹭钨业,小金属,20260212,U,38.51,38.51,31.51,1,32192511.0,104842,144412,32192511.0
002885.SZ,京泉华,元器件,20260212,U,29.22,29.22,23.9,0,59876747.0,112127,112127,59876747.0
002922.SZ,伊戈尔,电气设备,20260212,U,46.38,46.38,37.94,0,41848024.0,130257,130257,41848024.0
002951.SZ,金时科技,广告包装,20260212,U,17.71,17.71,14.49,0,134153250.0,93657,93657,134153250.0
002975.SZ,博杰股份,专用机械,20260212,U,83.03,83.03,67.93,0,152363288.0,100021,100021,152363288.0
300277.SZ,海联讯,机械基件,20260212,U,21.08,21.08,14.06,0,2572961.0,104421,104421,2572961.0
300846.SZ,首都在线,软件服务,20260212,U,33.76,33.76,22.5,0,207591759.0,132321,132321,207591759.0
301317.SZ,鑫磊股份,机械基件,20260212,U,48.62,48.62,32.42,0,129479727.0,103018,103018,129479727.0
600026.SH,中远海能,水运,20260212,U,18.73,18.73,15.33,4,6895618.0,103631,145034,6895618.0
600397.SH,江钨装备,煤炭开采,20260212,U,14.31,14.31,11.71,0,189428567.0,93000,93000,189428567.0
600481.SH,双良节能,电气设备,20260212,U,10.71,10.71,8.77,0,232765228.0,132656,132656,232765228.0
600490.SH,鹏欣资源,铜,20260212,U,9.86,9.86,8.06,1,99275281.0,100849,102058,99275281.0
600545.SH,卓郎智能,纺织机械,20260212,U,3.28,3.28,2.68,2,6612414.0,143844,144847,6612414.0
600589.SH,大位科技,软件服务,20260212,U,13.86,13.86,11.34,0,426481999.0,92502,92502,426481999.0
600673.SH,东阳光,综合类,20260212,U,36.58,36.58,29.93,0,272626350.0,111654,111654,272626350.0
600821.SH,金开新能,新型电力,20260212,U,6.51,6.51,5.33,0,241630140.0,93000,93000,241630140.0
600875.SH,东方电气,电气设备,20260212,U,33.65,33.65,27.53,12,,111333,,
600960.SH,渤海汽车,汽车配件,20260212,U,5.67,5.67,4.64,0,126300786.0,112913,112913,126300786.0
601126.SH,四方股份,电气设备,20260212,U,42.78,42.78,35.0,0,105874895.0,110826,110826,105874895.0
601231.SH,环旭电子,元器件,20260212,U,42.08,42.08,34.43,0,128281721.0,100113,100113,128281721.0
601619.SH,嘉泽新能,新型电力,20260212,U,5.86,5.86,4.8,0,62727092.0,131007,131007,62727092.0
601872.SH,招商轮船,水运,20260212,U,13.22,13.22,10.82,3,64255545.0,93841,100032,64255545.0
603088.SH,宁波精达,机床制造,20260212,U,12.76,12.76,10.44,0,93910971.0,94651,94651,93910971.0
603090.SH,宏盛股份,专用机械,20260212,U,77.02,77.02,63.02,0,23498802.0,130015,130015,23498802.0
603138.SH,海量数据,软件服务,20260212,U,22.62,22.62,18.5,2,120505607.0,92502,101925,120505607.0
603191.SH,望变电气,电气设备,20260212,U,24.21,24.21,19.81,1,60938991.0,102008,102405,60938991.0
603256.SH,宏和科技,玻璃,20260212,U,73.27,73.27,59.95,1,90984268.0,93756,93835,90984268.0
603308.SH,应流股份,机械基件,20260212,U,67.29,67.29,55.05,1,58246224.0,105251,110551,58246224.0
603533.SH,掌阅科技,互联网,20260212,U,34.2,34.2,27.98,0,586646280.0,92503,92503,586646280.0
603688.SH,石英股份,矿物制品,20260212,U,47.47,47.47,38.84,2,47503229.0,101114,103750,47503229.0
603757.SH,大元泵业,机械基件,20260212,U,44.45,44.45,36.37,0,65617445.0,92501,92501,65617445.0
603950.SH,长源东谷,汽车配件,20260212,U,39.68,39.68,32.46,2,24911104.0,93046,100128,24911104.0
605006.SH,山东玻纤,玻璃,20260212,U,10.2,10.2,8.34,0,70041360.0,94111,94111,70041360.0
605018.SH,长华集团,汽车配件,20260212,U,12.58,12.58,10.3,0,37785288.0,133948,133948,37785288.0
605033.SH,美邦股份,农药化肥,20260212,U,26.06,26.06,21.32,0,396508112.0,92503,92503,396508112.0
605287.SH,德才股份,装修装饰,20260212,U,67.36,67.36,55.12,5,3369279.0,141230,150000,3369279.0
605318.SH,法狮龙,其他建材,20260212,U,75.11,75.11,61.45,1,31591266.0,132154,132733,31591266.0
688158.SH,优刻得-W,软件服务,20260212,U,45.05,45.05,30.03,3,93480822.0,103403,112412,93480822.0
688480.SH,赛恩斯,环境保护,20260212,U,98.72,98.72,65.82,0,28545776.0,111103,111103,28545776.0
