rank,ts_code,name,intraday_available,intraday_status,intraday_missing_reason,limitup_quality_score,intraday_quality_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_risk_score,late_withdraw_score,reseal_score,open_board_count,auction_strength_score,intraday_confidence_score,risk_level,risk_label,raw_final_score,intraday_bonus,intraday_soft_risk_penalty,intraday_hard_risk_penalty,intraday_total_penalty,final_score_v2
1,000050.SZ,深天马Ａ,1.0,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.6678793608846367,0.028125,0.0045,0.0,0.0045,0.6915043608846367
2,002106.SZ,莱宝高科,1.0,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.6565657344049818,0.028125,0.0045,0.0,0.0045,0.6801907344049818
3,688079.SH,美迪凯,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.6721783325445478,0.0,0.0,0.0,0.0,0.6721783325445478
4,600237.SH,铜峰电子,1.0,ok,,1.0,0.795,0.15,0,1.0,0.0,0.5,1.0,0.5,0.75,低,分时高风险,0.6496148447508662,0.027375000000000003,0.01075,0.0,0.01075,0.6662398447508662
5,603285.SH,键邦股份,1.0,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.6420582535891586,0.028125,0.0045,0.0,0.0045,0.6656832535891586
6,000823.SZ,超声电子,1.0,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.6413509887936466,0.028125,0.0045,0.0,0.0045,0.6649759887936466
7,603880.SH,南卫股份,1.0,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.6347030714862147,0.028125,0.0045,0.0,0.0045,0.6583280714862147
8,002201.SZ,九鼎新材,1.0,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.6338401081723557,0.028125,0.0045,0.0,0.0045,0.6574651081723557
9,600353.SH,旭光电子,1.0,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.6299917262538471,0.028125,0.0045,0.0,0.0045,0.6536167262538471
10,600579.SH,中化装备,1.0,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.6282864174660221,0.028125,0.0045,0.0,0.0045,0.6519114174660221
11,688260.SH,昀冢科技,0.0,missing_stock,stock not covered by intraday_features.csv,0.55,0.69,0.0,0,0.0,0.0,0.5,0.0,0.5,0.0,中,分时缺失|低置信,0.6491850577694477,0.0,0.0,0.0,0.0,0.6491850577694477
12,603637.SH,镇海股份,1.0,ok,,1.0,0.825,0.1,0,1.0,0.0,0.5,0.0,0.5,0.75,低,分时高风险,0.6216582972046398,0.028125,0.0045,0.0,0.0045,0.6452832972046398
